files,mb,url,age,title,magnet,varified,seed,torrent,leech,size
2,MB,/shameless-us-s06e06-hdtv-x264-lol-ettv-t12080170.html,"15 Feb 2016, 02:56",Shameless US S06E06 HDTV x264-LOL[ettv],magnet:?xt=urn:btih:43E8A79287B95E8EE7DC3D6D7340E78615934DAF&dn=shameless+us+s06e06+hdtv+x264+lol+ettv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,278,/torrents.php?key=marvels.agents.of.s.h.i.e.l.d.s03e12.hdtv.x264.killers.ettv,17,329.32 
3,MB,/quantico-s01e01-hdtv-x264-lol-ettv-t11327697.html,"28 Sep 2015, 01:01",Quantico S01E01 HDTV x264-LOL[ettv],magnet:?xt=urn:btih:1D095DB3344AA41D23110A4219277788EAE91FD5&dn=quantico+s01e01+hdtv+x264+lol+ettv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,283,/torrents.php?key=quantico.s01e01.hdtv.x264.lol.ettv,24,363.79 
2,MB,/vinyl-s01e06-hdtv-x264-killers-ettv-t12288221.html,"21 Mar 2016, 02:18",Vinyl S01E06 HDTV x264-KILLERS[ettv],magnet:?xt=urn:btih:0AE3EE0112883FE652744F2DA6E8A3CE5B8AE40A&dn=vinyl+s01e06+hdtv+x264+killers+ettv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,290,/torrents.php?key=vinyl.s01e06.hdtv.x264.killers.ettv,10,541.36 
1,MB,/666-park-avenue-s01e08-hdtv-x264-lol-t6853035.html,"27 Nov 2012, 18:48",666 Park Avenue S01E08 HDTV x264-LOL,magnet:?xt=urn:btih:23B5F8920E64C3F30D5190DFF8393F6B4756EF61&dn=666+park+avenue+s01e08+hdtv+x264+lol&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,274,/torrents.php?key=666.park.avenue.s01e08.hdtv.x264.lol,41,230.47 
1,MB,/arrow-s04e23-fastsub-vostfr-hdtv-xvid-zt-avi-t12666135.html,"26 May 2016, 16:34",Arrow S04E23 FASTSUB VOSTFR HDTV XviD-ZT avi,magnet:?xt=urn:btih:9F498D2E26F0E83B0109E1E4041D35EE16B8B1DC&dn=arrow+s04e23+fastsub+vostfr+hdtv+xvid+zt+avi&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,288,/torrents.php?key=the.vampire.diaries.s07e15.hdtv.x264.lol.rartv,22,355.46 
3,MB,/the-vampire-diaries-s07e15-hdtv-x264-lol-rartv-t12187207.html,"04 Mar 2016, 01:58",The Vampire Diaries S07E15 HDTV x264-LOL[rartv],magnet:?xt=urn:btih:26AD77D68A0A3940260FDF422F1C8390AB49BEA5&dn=the+vampire+diaries+s07e15+hdtv+x264+lol+rartv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,292,/torrents.php?key=gotham.s02e11.hdtv.x264.lol.ettv,13,239.73 
2,MB,/gotham-s02e11-hdtv-x264-lol-ettv-t11679473.html,"01 Dec 2015, 02:00",Gotham S02E11 HDTV x264-LOL[ettv],magnet:?xt=urn:btih:EDAAA8EF819DBC0A79B1E7A792BC41143A86579A&dn=gotham+s02e11+hdtv+x264+lol+ettv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,289,/torrents.php?key=vinyl.s01e06.hdtv.x264.killers.ettv,17,238.93 
2,MB,/vinyl-s01e06-hdtv-x264-killers-ettv-t12288221.html,"21 Mar 2016, 02:18",Vinyl S01E06 HDTV x264-KILLERS[ettv],magnet:?xt=urn:btih:0AE3EE0112883FE652744F2DA6E8A3CE5B8AE40A&dn=vinyl+s01e06+hdtv+x264+killers+ettv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,294,/torrents.php?key=the.vampire.diaries.s07e16.hdtv.x264.lol.rartv,7,541.36 
3,MB,/ray-donovan-s04e02-720p-hdtv-x264-avs-rartv-t12879993.html,"04 Jul 2016, 01:59",Ray Donovan S04E02 720p HDTV x264-AVS[rartv],magnet:?xt=urn:btih:2253E90C909BCDDBFD8E0F30ECAF756CBE2DE567&dn=ray+donovan+s04e02+720p+hdtv+x264+avs+rartv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,264,/torrents.php?key=ray.donovan.s04e02.720p.hdtv.x264.avs.rartv,15,982.58 
3,GB,/the-last-ship-s03e05-720p-hdtv-x264-dimension-rartv-t12919622.html,"11 Jul 2016, 01:59",The Last Ship S03E05 720p HDTV X264-DIMENSION[rartv],magnet:?xt=urn:btih:37CFE00105345794CDD169A1CC21D5DC6C0F8BE3&dn=the+last+ship+s03e05+720p+hdtv+x264+dimension+rartv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,255,/torrents.php?key=the.last.ship.s03e05.720p.hdtv.x264.dimension.rartv,33,1.04 
2,MB,/supergirl-s01e14-hdtv-x264-lol-ettv-t12125579.html,"23 Feb 2016, 01:59",Supergirl S01E14 HDTV x264-LOL[ettv],magnet:?xt=urn:btih:07E4DD1CF4587F07C26286696A919C81378C5E5F&dn=supergirl+s01e14+hdtv+x264+lol+ettv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,216,/torrents.php?key=supergirl.s01e14.hdtv.x264.lol.ettv,110,279.2 
2,MB,/the-americans-2013-s04e02-hdtv-x264-fum-ettv-t12307546.html,"24 Mar 2016, 03:56",The Americans 2013 S04E02 HDTV x264-FUM[ettv],magnet:?xt=urn:btih:609AF73CF611FFC65A6F7B578B40DC691BC83F4C&dn=the+americans+2013+s04e02+hdtv+x264+fum+ettv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,265,/torrents.php?key=the.americans.2013.s04e02.hdtv.x264.fum.ettv,12,243.15 
2,MB,/the-americans-2013-s04e05-hdtv-x264-killers-ettv-t12429683.html,"14 Apr 2016, 03:29",The Americans 2013 S04E05 HDTV x264-KILLERS[ettv],magnet:?xt=urn:btih:FC681892047BA14A3EA8A93704467A7DDCDA0D7B&dn=the+americans+2013+s04e05+hdtv+x264+killers+ettv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,245,/torrents.php?key=the.americans.2013.s04e05.hdtv.x264.killers.ettv,10,234.46 
26,GB,/friends-season-1-s01-1080p-bluray-x265-hevc-aac-5-1-joy-utr-t10452365.html,"03 Apr 2015, 20:50",Friends Season 1 S01 (1080p Bluray x265 HEVC AAC 5.1 Joy)[UTR],magnet:?xt=urn:btih:C566AF829450F5C2D65EBEE063C222089D4BD980&dn=friends+season+1+s01+1080p+bluray+x265+hevc+aac+5+1+joy+utr&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,226,/torrents.php?key=grimm.s05e19.hdtv.x264.define.rartv,105,3.93 
3,MB,/grimm-s05e19-hdtv-x264-define-rartv-t12517470.html,"30 Apr 2016, 02:06",Grimm S05E19 HDTV x264-DEFiNE[rartv],magnet:?xt=urn:btih:8E2F4E366145362E15656281F35C971DD8FB6824&dn=grimm+s05e19+hdtv+x264+define+rartv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,275,/torrents.php?key=the.flash.2014.s02e01.hdtv.x264.lol.ettv,7,247.98 
2,MB,/the-flash-2014-s02e01-hdtv-x264-lol-ettv-t11370984.html,"07 Oct 2015, 01:02",The Flash 2014 S02E01 HDTV x264-LOL[ettv],magnet:?xt=urn:btih:3C9D860DE0A2E45C910060C443D9B49CC16FFC77&dn=the+flash+2014+s02e01+hdtv+x264+lol+ettv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,269,/torrents.php?key=the.night.of.s01e02.hdtv.1080p.exyu.subs,18,257.36 
2,GB,/wwe-raw-07-11-16-hdtv-x264-xwt-tjet-t12927522.html,"12 Jul 2016, 09:28",WWE Raw 07 11 16 HDTV x264-XWT [TJET],magnet:?xt=urn:btih:C53DDAABBF1389FA468D0C9481700E673D79A273&dn=wwe+raw+07+11+16+hdtv+x264+xwt+tjet&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,263,/torrents.php?key=wwe.raw.07.11.16.hdtv.x264.xwt.tjet,26,1.46 
1,MB,/the-kettering-incident-s01e04-the-mill-webrip-x264-mfo-mp4-t12969206.html,"19 Jul 2016, 04:57",The Kettering Incident S01E04 The mill Webrip x264-MFO mp4,magnet:?xt=urn:btih:4410214711FB5900834D6625112FAD5DD3435ED0&dn=the+kettering+incident+s01e04+the+mill+webrip+x264+mfo+mp4&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,245,/torrents.php?key=the.kettering.incident.s01e04.the.mill.webrip.x264.mfo.mp4,61,417.99 
2,MB,/supergirl-s01e12-hdtv-x264-lol-ettv-t12006865.html,"02 Feb 2016, 02:00",Supergirl S01E12 HDTV x264-LOL[ettv],magnet:?xt=urn:btih:57AB71A587644A0D26AD5E9DEB10AA26E25DE814&dn=supergirl+s01e12+hdtv+x264+lol+ettv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,268,/torrents.php?key=supergirl.s01e12.hdtv.x264.lol.ettv,13,295.97 
3,MB,/containment-s01e13-720p-hdtv-x264-dimension-rartv-t12967986.html,"19 Jul 2016, 00:58",Containment S01E13 720p HDTV X264-DIMENSION[rartv],magnet:?xt=urn:btih:8A029A44F56EFFEDB94BA1D211BED47321F5D3F4&dn=containment+s01e13+720p+hdtv+x264+dimension+rartv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,254,/torrents.php?key=containment.s01e13.720p.hdtv.x264.dimension.rartv,41,824.22 
2,MB,/marvels-agents-of-s-h-i-e-l-d-s03e12-hdtv-x264-killers-ettv-t12259126.html,"16 Mar 2016, 02:28",Marvels Agents of S H I E L D S03E12 HDTV x264-KILLERS[ettv],magnet:?xt=urn:btih:AAA7B290A29F842BEA6A7C56C0E002C6E3093BC3&dn=marvels+agents+of+s+h+i+e+l+d+s03e12+hdtv+x264+killers+ettv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,281,/torrents.php?key=mistresses.s04e02.hdtv.x264.killers.ettv,11,291.66 
1,MB,/quantico-s01e14-fastsub-vostfr-hdtv-xvid-zt-avi-t12299400.html,"22 Mar 2016, 22:42",Quantico S01E14 FASTSUB VOSTFR HDTV XviD-ZT avi,magnet:?xt=urn:btih:B8266E8F9F267CC1A27A3192A91BD5A0D23C0209&dn=quantico+s01e14+fastsub+vostfr+hdtv+xvid+zt+avi&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,270,/torrents.php?key=o.j.simpson.made.in.america.part.2.hdtv.x264.crooks.ettv,33,360.34 
2,MB,/mistresses-s04e02-hdtv-x264-killers-ettv-t12729242.html,"07 Jun 2016, 00:09",Mistresses S04E02 HDTV x264-KILLERS[ettv],magnet:?xt=urn:btih:3403BAB464AC69BC58EC4D953DE0E00788F9543C&dn=mistresses+s04e02+hdtv+x264+killers+ettv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,281,/torrents.php?key=the.kettering.incident.s01e04.the.mill.webrip.x264.mfo.mp4,10,303.96 
2,MB,/o-j-simpson-made-in-america-part-2-hdtv-x264-crooks-ettv-t12779772.html,"15 Jun 2016, 23:40",O J Simpson Made in America Part 2 HDTV x264-CROOKS[ettv],magnet:?xt=urn:btih:84F96FB447D6C44F29F84E29907BA22CC8E1FD6A&dn=o+j+simpson+made+in+america+part+2+hdtv+x264+crooks+ettv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,276,/torrents.php?key=the.flash.season.1.720p.bluray.x264.shaanig,20,624.48 
1,GB,/game-of-thrones-s06e10-mux-1080p-h264-ita-ac3-eng-ac3-5-1-subs-dlmux-by-fratposa-t12886371.html,"05 Jul 2016, 06:09",Game Of Thrones S06e10 [Mux 1080p - H264 - Ita Ac3 Eng Ac3 5.1 - Subs] DLMux by Fratposa,magnet:?xt=urn:btih:F62E7B8D914F648669DE6AEA16EE181A0EF1803D&dn=game+of+thrones+s06e10+mux+1080p+h264+ita+ac3+eng+ac3+5+1+subs+dlmux+by+fratposa&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,277,/torrents.php?key=game.of.thrones.s06e10.mux.1080p.h264.ita.ac3.eng.ac3.5.1.subs.dlmux.by.fratposa,33,2.45 
2,MB,/greys-anatomy-s12e21-hdtv-x264-lol-ettv-t12511481.html,"28 Apr 2016, 23:45",Greys Anatomy S12E21 HDTV x264-LOL[ettv],magnet:?xt=urn:btih:BE0FD1788F3F14E41B8B01882A330D1058727CB3&dn=greys+anatomy+s12e21+hdtv+x264+lol+ettv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,281,/torrents.php?key=greys.anatomy.s12e21.hdtv.x264.lol.ettv,24,251.79 
3,MB,/roadies-s01e04-hdtv-x264-fleet-rartv-t12962301.html,"18 Jul 2016, 02:55",Roadies S01E04 HDTV x264-FLEET[rartv],magnet:?xt=urn:btih:134724E9A9E0E1D7F566B8918E0268DF12307BCA&dn=roadies+s01e04+hdtv+x264+fleet+rartv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,276,/torrents.php?key=roadies.s01e04.hdtv.x264.fleet.rartv,34,413.6 
3,MB,/the-vampire-diaries-s07e16-hdtv-x264-lol-rartv-t12354399.html,"01 Apr 2016, 00:59",The Vampire Diaries S07E16 HDTV x264-LOL[rartv],magnet:?xt=urn:btih:DA52982130F8A866A6C321D073A1E85AE7F1FF53&dn=the+vampire+diaries+s07e16+hdtv+x264+lol+rartv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,291,/torrents.php?key=game.of.thrones.s06e10.mux.1080p.h264.ita.ac3.eng.ac3.5.1.subs.dlmux.by.fratposa,13,232.51 
22,GB,/quantico-season-1-720p-hdtv-x265-hevc-shaanig-t12611618.html,"17 May 2016, 06:33",Quantico - Season 1 - 720p HDTV - x265 HEVC - ShAaNiG,magnet:?xt=urn:btih:32F6E351A2B3413B4658FB57548E11036A6CF66D&dn=quantico+season+1+720p+hdtv+x265+hevc+shaanig&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,216,/torrents.php?key=quantico.season.1.720p.hdtv.x265.hevc.shaanig,109,4.26 
3,MB,/the-daily-show-2016-07-18-the-road-to-the-road-hdtv-x264-crooks-rartv-t12972148.html,"19 Jul 2016, 17:57",The Daily Show 2016 07 18 The Road to the Road HDTV x264-CROOKS[rartv],magnet:?xt=urn:btih:A108A9E95864F13D22B7653DEE7341B72978930B&dn=the+daily+show+2016+07+18+the+road+to+the+road+hdtv+x264+crooks+rartv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,258,/torrents.php?key=the.daily.show.2016.07.18.the.road.to.the.road.hdtv.x264.crooks.rartv,25,147.54 
2,MB,/black-sails-s03e10-webrip-x264-fum-ettv-t12321070.html,"26 Mar 2016, 08:29",Black Sails S03E10 WEBRip x264-FUM[ettv],magnet:?xt=urn:btih:DA194B0711FAB34AC0601C9BBB509D27FD4F922A&dn=black+sails+s03e10+webrip+x264+fum+ettv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,267,/torrents.php?key=black.sails.s03e10.webrip.x264.fum.ettv,6,411.84 
2,MB,/the-big-bang-theory-s09e03-hdtv-x264-lol-ettv-t11365919.html,"05 Oct 2015, 23:04",The Big Bang Theory S09E03 HDTV x264-LOL[ettv],magnet:?xt=urn:btih:32EB22B216DFD0F51EE830485E518A0E41277467&dn=the+big+bang+theory+s09e03+hdtv+x264+lol+ettv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,238,/torrents.php?key=the.big.bang.theory.s09e03.hdtv.x264.lol.ettv,23,125.9 
3,MB,/how-to-get-away-with-murder-s02e12-hdtv-x264-lol-rartv-t12144400.html,"26 Feb 2016, 04:03",How to Get Away with Murder S02E12 HDTV x264-LOL[rartv],magnet:?xt=urn:btih:EBD84743EBFB47856555E970DC17F7353E367E87&dn=how+to+get+away+with+murder+s02e12+hdtv+x264+lol+rartv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,248,/torrents.php?key=how.to.get.away.with.murder.s02e12.hdtv.x264.lol.rartv,3,230.55 
1,MB,/the-100-s03e07-fastsub-vostfr-hdtv-xvid-zt-avi-t12202792.html,"06 Mar 2016, 16:31",The 100 S03E07 FASTSUB VOSTFR HDTV XviD-ZT avi,magnet:?xt=urn:btih:469F6480F5860051E2CD16D0E14E027E42FA1B3F&dn=the+100+s03e07+fastsub+vostfr+hdtv+xvid+zt+avi&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,243,/torrents.php?key=the.100.s03e07.fastsub.vostfr.hdtv.xvid.zt.avi,13,350.7 
3,MB,/new-girl-s05e20-hdtv-x264-fleet-rartv-t12538016.html,"04 May 2016, 01:31",New Girl S05E20 HDTV x264-FLEET[rartv],magnet:?xt=urn:btih:FEAE064EFB92543BE2882F10F6728523A5410C65&dn=new+girl+s05e20+hdtv+x264+fleet+rartv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,238,/torrents.php?key=new.girl.s05e20.hdtv.x264.fleet.rartv,23,133.93 
1,GB,/the-night-of-s01e02-hdtv-1080p-exyu-subs-t12963989.html,"18 Jul 2016, 09:14",The Night Of S01E02 HDTV 1080p [ExYu-Subs],magnet:?xt=urn:btih:BC5F35E8A99668347F7C8681484AC3BF0FEB6458&dn=the+night+of+s01e02+hdtv+1080p+exyu+subs&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,259,/torrents.php?key=the.flash.2014.s02e23.fastsub.vostfr.hdtv.xvid.zt.avi,37,1.36 
1,MB,/the-flash-2014-s02e23-fastsub-vostfr-hdtv-xvid-zt-avi-t12658964.html,"25 May 2016, 12:40",The Flash (2014) S02E23 FASTSUB VOSTFR HDTV XviD-ZT avi,magnet:?xt=urn:btih:F0AA84049DFEC4FF094C57DBD4CCC48D4733D57B&dn=the+flash+2014+s02e23+fastsub+vostfr+hdtv+xvid+zt+avi&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,267,/torrents.php?key=scream.the.tv.series.s02e06.hdtv.x264.fleet.rartv,20,348.63 
3,MB,/scream-the-tv-series-s02e06-hdtv-x264-fleet-rartv-t12891143.html,"06 Jul 2016, 03:02",Scream The TV Series S02E06 HDTV x264-FLEET[rartv],magnet:?xt=urn:btih:084693D20857FD0C6C5670D48F793897F4EA1CE1&dn=scream+the+tv+series+s02e06+hdtv+x264+fleet+rartv&tr=udp%3A%2F%2Ftracker.publicbt.com%2Fannounce&tr=udp%3A%2F%2Fglotorrents.pw%3A6969%2Fannounce&tr=udp%3A%2F%2Ftracker.openbittorrent.com%3A80%2Fannounce&tr=udp%3A%2F%2Ftracker.opentrackr.org%3A1337%2Fannounce,,265,/torrents.php?key=quantico.s01e18.fastsub.vostfr.hdtv.xvid.zt.avi,24,236.27 
